,zpid,price,priceLabel,beds,baths,area,statusType,statusText,isFavorite,isUserClaimingOwner,isUserConfirmedClaim,imgSrc,hasImage,visited,listingType,shouldShowZestimateAsPrice,detailUrl,pgapt,sgapt,has3DModel,hasVideo,isHomeRec,address,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,availabilityDate,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,variableData.data.isFresh,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.isShowcaseListing,buildingId,lotId,minBeds,minBaths,minArea,plid,unitCount,isBuilding,badgeInfo,canSaveBuilding,streetViewMetadataURL,streetViewURL,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.priceReduction,hdpData.homeInfo.videoCount,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit
85,16788837,"$4,300/mo",$4.3K,4,2,1608,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/d8783d4c9ca8d2ca83421227ab27fa18-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/8152-Columbus-St-San-Diego-CA-92126/16788837_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"8152 Columbus St, San Diego, CA 92126",FALSE,FALSE,FALSE,8/5/2023 0:00,836673561,32.909546,-117.14809,TIME_ON_INFO,9 days ago,FALSE,16788837,8152 Columbus St,92126,San Diego,CA,32.909546,-117.14809,4300,2,4,1608,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1000900,4500,FALSE,FALSE,FOR_RENT,4300,TRUE,FALSE,FALSE,USD,USA,535187,FALSE,,,,,,,,,,,,,,,,,,,
86,16819790,"$4,200/mo",$4.2K,4,2.5,2011,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/e3e256e2bf9e0550cc0ec0d53406f6a8-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/11381-Avenger-Rd-San-Diego-CA-92126/16819790_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"11381 Avenger Rd, San Diego, CA 92126",FALSE,FALSE,FALSE,9/1/2023 0:00,842658527,32.92604,-117.11732,TIME_ON_INFO,9 days ago,FALSE,16819790,11381 Avenger Rd,92126,San Diego,CA,32.92604,-117.11732,4200,2.5,4,2011,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1060900,4500,FALSE,FALSE,FOR_RENT,4200,TRUE,FALSE,FALSE,USD,USA,243721,FALSE,,,,,,,,,,,,,,,,,,4,acres
87,16994393,"$9,995/mo",$10.0K,4,5,3410,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/39986ae351c98a34fee07da6b6f6df46-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5465-Dorothy-Dr-San-Diego-CA-92115/16994393_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5465 Dorothy Dr, San Diego, CA 92115",FALSE,FALSE,FALSE,8/7/2023 0:00,851674928,32.76858,-117.07716,TIME_ON_INFO,9 days ago,FALSE,16994393,5465 Dorothy Dr,92115,San Diego,CA,32.76858,-117.07716,9995,5,4,3410,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1907400,7464,FALSE,FALSE,FOR_RENT,9995,TRUE,FALSE,FALSE,USD,USA,738209,FALSE,,,,,,,,,,,,,,,,,,,
88,51081118,"$4,500/mo",$4.5K,4,2.5,2119,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/0b5b1e2845e4e62020e3971ddf5b1861-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/1176-Saratoga-Ct-Chula-Vista-CA-91913/51081118_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"1176 Saratoga Ct, Chula Vista, CA 91913",FALSE,FALSE,FALSE,7/21/2023 0:00,907936237,32.629234,-116.99892,TIME_ON_INFO,10 days ago,FALSE,51081118,1176 Saratoga Ct,91913,Chula Vista,CA,32.629234,-116.99892,4500,2.5,4,2119,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1001400,4300,FALSE,FALSE,FOR_RENT,4500,TRUE,FALSE,FALSE,USD,USA,511159,FALSE,,,,,,,,,,,,,,,,,,,
89,17046321,"$5,250/mo",$5.3K,4,2.5,2558,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/aea826bbd4a8cb0b13d515aab3813abc-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/9409-Barbic-Ln-Spring-Valley-CA-91977/17046321_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"9409 Barbic Ln, Spring Valley, CA 91977",FALSE,FALSE,FALSE,8/15/2023 0:00,917630294,32.746284,-116.99491,TIME_ON_INFO,10 days ago,FALSE,17046321,9409 Barbic Ln,91977,Spring Valley,CA,32.746284,-116.99491,5250,2.5,4,2558,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,909100,4999,FALSE,FALSE,FOR_RENT,5250,TRUE,FALSE,FALSE,USD,USA,406988,FALSE,,,,,,,,,,,,,,,,,,,
90,52523245,"$5,300/mo",$5.3K,4,2,2200,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/f3b6f0a864d426e74d712c2d6b96c258-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/1634-Santa-Flora-Rd-Chula-Vista-CA-91913/52523245_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"1634 Santa Flora Rd, Chula Vista, CA 91913",FALSE,FALSE,FALSE,,927536627,32.630527,-116.98884,TIME_ON_INFO,10 days ago,FALSE,52523245,1634 Santa Flora Rd,91913,Chula Vista,CA,32.630527,-116.98884,5300,2,4,2200,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,940800,4300,FALSE,FALSE,FOR_RENT,5300,TRUE,FALSE,FALSE,USD,USA,422412,FALSE,,,,,,,,,,,,,,,,,,,
91,16863112,"$4,650/mo",$4.7K,4,2,1742,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/86356c555e32061d0ddcf7ce9066f09e-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5003-Mount-Harris-Dr-San-Diego-CA-92117/16863112_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5003 Mount Harris Dr, San Diego, CA 92117",FALSE,FALSE,FALSE,8/10/2023 0:00,931442125,32.823837,-117.18677,TIME_ON_INFO,10 days ago,FALSE,16863112,5003 Mount Harris Dr,92117,San Diego,CA,32.823837,-117.18677,4650,2,4,1742,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1115900,5099,FALSE,FALSE,FOR_RENT,4650,TRUE,FALSE,FALSE,USD,USA,831299,FALSE,,,,,,,,,,,,,,,,,,,
92,16815822,"$4,150/mo",$4.2K,4,2.5,1726,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/a34b7e74a8b3067252fc7ccd37bc082d-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/9574-Capricorn-Way-San-Diego-CA-92126/16815822_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"9574 Capricorn Way, San Diego, CA 92126",FALSE,TRUE,FALSE,7/21/2023 0:00,950766460,32.925117,-117.12059,TIME_ON_INFO,11 days ago,FALSE,16815822,9574 Capricorn Way,92126,San Diego,CA,32.925117,-117.12059,4150,2.5,4,1726,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1116500,4200,FALSE,FALSE,FOR_RENT,4150,TRUE,FALSE,FALSE,USD,USA,619108,FALSE,,,,,,,,,,,,,,,,,,,
93,16935141,"$6,795/mo",$6.8K,4,2,1750,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/1f15ec3c4ff58bb610db3918fb40268e-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/1821-Frankfort-St-San-Diego-CA-92110/16935141_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"1821 Frankfort St, San Diego, CA 92110",FALSE,TRUE,FALSE,7/15/2023 0:00,950828405,32.77883,-117.2027,TIME_ON_INFO,11 days ago,FALSE,16935141,1821 Frankfort St,92110,San Diego,CA,32.77883,-117.2027,6795,2,4,1750,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1348100,5347,FALSE,FALSE,FOR_RENT,6795,TRUE,FALSE,FALSE,USD,USA,62418,FALSE,,,,,,,,,,,,,,,,,,,
94,16786907,"$4,500/mo",$4.5K,4,2,1846,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/4718f7036966f195973af755f00501c1-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/10968-Swansea-Pl-San-Diego-CA-92126/16786907_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"10968 Swansea Pl, San Diego, CA 92126",FALSE,TRUE,FALSE,7/21/2023 0:00,950898270,32.918663,-117.15518,TIME_ON_INFO,11 days ago,FALSE,16786907,10968 Swansea Pl,92126,San Diego,CA,32.918663,-117.15518,4500,2,4,1846,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1078000,4500,FALSE,FALSE,FOR_RENT,4500,TRUE,FALSE,FALSE,USD,USA,674948,FALSE,,,,,,,,,,,,,1.69053E+12,-500,,$500 (Jul 28),,,
95,16783782,"$5,695/mo",$5.7K,4,3,2549,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/d805d6d0848a1a2be648db439907180d-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/12117-Celome-Ln-San-Diego-CA-92129/16783782_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"12117 Celome Ln, San Diego, CA 92129",FALSE,TRUE,FALSE,8/10/2023 0:00,950932627,32.938416,-117.16595,TIME_ON_INFO,11 days ago,FALSE,16783782,12117 Celome Ln,92129,San Diego,CA,32.938416,-117.16595,5695,3,4,2549,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1824200,5636,FALSE,FALSE,FOR_RENT,5695,TRUE,FALSE,FALSE,USD,USA,550919,FALSE,,,,,,,,,,,,,1.69053E+12,-100,,$100 (Jul 28),,,
96,250192759,"$9,000/mo",$9.0K,4,4.5,3618,FOR_RENT,House for rent,FALSE,FALSE,FALSE,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=32.97072982788086,-117.18920135498047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ytoIzFSS7asGU9_-IyyuB0L4NxA=",,FALSE,,FALSE,/homedetails/6226-Sagebrush-Bend-Way-San-Diego-CA-92130/250192759_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"6226 Sagebrush Bend Way, San Diego, CA 92130",FALSE,FALSE,FALSE,,969373934,32.97073,-117.1892,TIME_ON_INFO,11 days ago,FALSE,250192759,6226 Sagebrush Bend Way,92130,San Diego,CA,32.97073,-117.1892,9000,4.5,4,3618,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,2630500,8884,FALSE,FALSE,FOR_RENT,9000,TRUE,FALSE,FALSE,USD,USA,1524207,FALSE,,,,,,,,,,,"https://maps.googleapis.com/maps/api/streetview/metadata?location=32.97072982788086,-117.18920135498047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=zMqRZtClbybfcDBceXz8bBLmwtQ=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.97072982788086,-117.18920135498047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=rdxcJI1lX1K1TiTz2LakWiaFrRM=",1.68819E+12,-500,,$500 (Jul 1),,,
97,305156780,"$8,800/mo",$8.8K,4,4.5,3940,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/d568a3b34a071f53093c1a04489bf5ab-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5426-Sparkling-Shores-Dr-San-Diego-CA-92130/305156780_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5426 Sparkling Shores Dr, San Diego, CA 92130",FALSE,TRUE,FALSE,9/1/2023 0:00,994787158,32.969982,-117.198364,TIME_ON_INFO,11 days ago,FALSE,305156780,5426 Sparkling Shores Dr,92130,San Diego,CA,32.969982,-117.198364,8800,4.5,4,3940,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,2666400,9731,FALSE,FALSE,FOR_RENT,8800,TRUE,FALSE,FALSE,USD,USA,1473709,FALSE,,,,,,,,,,,,,,,,,,,
98,250193993,"$6,500/mo",$6.5K,4,4,1980,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/5a81e085df62d5b795d105a934409d1e-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5844-Lauretta-St-San-Diego-CA-92110/250193993_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5844 Lauretta St, San Diego, CA 92110",FALSE,FALSE,FALSE,9/22/2023 0:00,1055093346,32.768497,-117.18813,TIME_ON_INFO,12 days ago,FALSE,250193993,5844 Lauretta St,92110,San Diego,CA,32.768497,-117.18813,6500,4,4,1980,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1374100,6700,FALSE,FALSE,FOR_RENT,6500,TRUE,FALSE,FALSE,USD,USA,956937,FALSE,,,,,,,,,,,,,1.69079E+12,-500,,$500 (Jul 31),,,
99,16783850,"$4,895/mo",$4.9K,4,2.5,2278,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/eab485c92d69dfed5624344ca5a2e2c0-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/12282-Mannix-Rd-San-Diego-CA-92129/16783850_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"12282 Mannix Rd, San Diego, CA 92129",FALSE,TRUE,FALSE,8/23/2023 0:00,1068897841,32.941723,-117.163925,TIME_ON_INFO,12 days ago,FALSE,16783850,12282 Mannix Rd,92129,San Diego,CA,32.941723,-117.163925,4895,2.5,4,2278,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1544600,4996,FALSE,FALSE,FOR_RENT,4895,TRUE,FALSE,FALSE,USD,USA,373956,FALSE,,,,,,,,,,,,,,,,,,,
100,16831269,"$4,495/mo",$4.5K,4,2,1680,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/4a520a68d592664164f03e1e8e2d7e48-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/10265-Saluda-Ave-San-Diego-CA-92126/16831269_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"10265 Saluda Ave, San Diego, CA 92126",FALSE,TRUE,FALSE,8/14/2023 0:00,1069146635,32.904514,-117.14255,TIME_ON_INFO,12 days ago,FALSE,16831269,10265 Saluda Ave,92126,San Diego,CA,32.904514,-117.14255,4495,2,4,1680,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1012900,4400,FALSE,FALSE,FOR_RENT,4495,TRUE,FALSE,FALSE,USD,USA,571795,FALSE,,,,,,,,,,,,,,,,,,,
101,16774692,"$5,400/mo",$5.4K,4,4,2477,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/64730848966fb0f48f6ad127ce4d82a6-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/8724-Butano-Ct-San-Diego-CA-92129/16774692_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"8724 Butano Ct, San Diego, CA 92129",FALSE,FALSE,FALSE,7/26/2023 0:00,1073185100,32.968136,-117.139046,TIME_ON_INFO,12 days ago,FALSE,16774692,8724 Butano Ct,92129,San Diego,CA,32.968136,-117.139046,5400,4,4,2477,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1696500,5299,FALSE,FALSE,FOR_RENT,5400,TRUE,FALSE,FALSE,USD,USA,825161,FALSE,,,,,,,,,,,,,,,,,,,
102,94685094,"$6,300/mo",$6.3K,4,3,2691,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/00470324c981e36815b6196761a48777-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5854-Gablewood-Way-San-Diego-CA-92130/94685094_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5854 Gablewood Way, San Diego, CA 92130",FALSE,FALSE,FALSE,7/26/2023 0:00,1074731305,32.927837,-117.19199,TIME_ON_INFO,12 days ago,FALSE,94685094,5854 Gablewood Way,92130,San Diego,CA,32.927837,-117.19199,6300,3,4,2691,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,2198400,6239,FALSE,FALSE,FOR_RENT,6300,TRUE,FALSE,FALSE,USD,USA,1087761,FALSE,,,,,,,,,,,,,1.69035E+12,-200,,$200 (Jul 26),,,
103,16824295,"$4,350/mo",$4.4K,4,3,1764,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/1285d54927f5e33c51992c81e155307d-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/11673-Ramsdell-Ct-San-Diego-CA-92131/16824295_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"11673 Ramsdell Ct, San Diego, CA 92131",FALSE,FALSE,FALSE,8/1/2023 0:00,1081168428,32.930607,-117.09867,TIME_ON_INFO,12 days ago,FALSE,16824295,11673 Ramsdell Ct,92131,San Diego,CA,32.930607,-117.09867,4350,3,4,1764,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1391300,4349,FALSE,FALSE,FOR_RENT,4350,TRUE,FALSE,FALSE,USD,USA,1123133,FALSE,,,,,,,,,,,,,,,,,,,
104,16783947,"$4,800/mo",$4.8K,4,2.5,2062,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/ec3842f1c99e2972405b0f4867ddadbe-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/12108-Mannix-Rd-San-Diego-CA-92129/16783947_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"12108 Mannix Rd, San Diego, CA 92129",FALSE,FALSE,FALSE,7/1/2023 0:00,1090848301,32.937885,-117.16481,TIME_ON_INFO,12 days ago,FALSE,16783947,12108 Mannix Rd,92129,San Diego,CA,32.937885,-117.16481,4800,2.5,4,2062,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1512700,4600,FALSE,FALSE,FOR_RENT,4800,TRUE,FALSE,FALSE,USD,USA,328722,FALSE,,,,,,,,,,,,,1.69001E+12,200,,,,,
105,2060580915,"$5,100/mo",$5.1K,4,2,1200,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/63319c388a744a8f7babf5be53756994-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5231-Tipton-St-San-Diego-CA-92115/2060580915_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5231 Tipton St, San Diego, CA 92115",FALSE,FALSE,FALSE,8/11/2023 0:00,1139565991,32.773148,-117.062836,TIME_ON_INFO,13 days ago,FALSE,2060580915,5231 Tipton St,92115,San Diego,CA,32.773148,-117.062836,5100,2,4,1200,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1023900,4800,FALSE,FALSE,FOR_RENT,5100,TRUE,FALSE,FALSE,USD,USA,,FALSE,,,,,,,,,,,,,,,,,,,
106,61241910,"$5,495/mo",$5.5K,4,3,2014,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/213d12fb5d6a9a4c83f2771d843a8696-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/2816-Red-Rock-Canyon-Rd-Chula-Vista-CA-91915/61241910_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"2816 Red Rock Canyon Rd, Chula Vista, CA 91915",FALSE,TRUE,FALSE,8/1/2023 0:00,1145044108,32.63732,-116.93937,TIME_ON_INFO,13 days ago,FALSE,61241910,2816 Red Rock Canyon Rd,91915,Chula Vista,CA,32.63732,-116.93937,5495,3,4,2014,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,984200,4495,FALSE,FALSE,FOR_RENT,5495,TRUE,FALSE,FALSE,USD,USA,612437,FALSE,,,,,,,,,,,,,,,,,,,
107,17019405,"$4,000/mo",$4.0K,4,2,1160,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/083df1d5dee239e5063ddcf14d504379-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/1367-Chaney-St-El-Cajon-CA-92020/17019405_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"1367 Chaney St, El Cajon, CA 92020",FALSE,FALSE,FALSE,7/18/2023 0:00,1156857875,32.8036,-116.981186,TIME_ON_INFO,13 days ago,FALSE,17019405,1367 Chaney St,92020,El Cajon,CA,32.8036,-116.981186,4000,2,4,1160,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,702200,3399,FALSE,FALSE,FOR_RENT,4000,TRUE,FALSE,FALSE,USD,USA,374194,FALSE,,,,,,,,,,,,,,,,,,,
108,16777074,"$6,250/mo",$6.3K,4,2.5,2750,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/0e421e5e0e524cd687e6a6a0020853b7-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/12382-Caminito-Esmero-San-Diego-CA-92130/16777074_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"12382 Caminito Esmero, San Diego, CA 92130",FALSE,TRUE,FALSE,,1162149299,32.943596,-117.21066,TIME_ON_INFO,13 days ago,FALSE,16777074,12382 Caminito Esmero,92130,San Diego,CA,32.943596,-117.21066,6250,2.5,4,2750,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1998400,6799,FALSE,FALSE,FOR_RENT,6250,TRUE,FALSE,FALSE,USD,USA,780948,FALSE,,,,,,,,,,,,,,,,,,,
109,17123167,"$4,195/mo",$4.2K,4,2,1500,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/ffadc0b9e208977a0657d723d499506d-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/328-Bowie-St-San-Diego-CA-92114/17123167_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"328 Bowie St, San Diego, CA 92114",FALSE,FALSE,FALSE,8/1/2023 0:00,1165133181,32.706104,-117.029,TIME_ON_INFO,13 days ago,FALSE,17123167,328 Bowie St,92114,San Diego,CA,32.706104,-117.029,4195,2,4,1500,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,668900,3884,FALSE,FALSE,FOR_RENT,4195,TRUE,FALSE,FALSE,USD,USA,173428,FALSE,,,,,,,,,,,,,,,,,,,
110,16917358,"$4,995/mo",$5.0K,4,2,1400,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/b7ea8f76d031e20a7095b6f0e6c4c9e5-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/7454-Batista-St-San-Diego-CA-92111/16917358_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"7454 Batista St, San Diego, CA 92111",FALSE,FALSE,FALSE,8/1/2023 0:00,1172991908,32.815403,-117.162125,TIME_ON_INFO,13 days ago,FALSE,16917358,7454 Batista St,92111,San Diego,CA,32.815403,-117.162125,4995,2,4,1400,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1011800,4200,FALSE,FALSE,FOR_RENT,4995,TRUE,FALSE,FALSE,USD,USA,60027,FALSE,,,,,,,,,,,,,1.69053E+12,-500,,$500 (Jul 28),,,
111,2097693040,"$6,900/mo",$6.9K,4,3,2650,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/0481bb050afbbcb63b87d4e71775911e-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/3545-Bear-Dr-San-Diego-CA-92103/2097693040_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"3545 Bear Dr, San Diego, CA 92103",FALSE,FALSE,FALSE,9/3/2023 0:00,1198751027,32.74286,-117.1683,TIME_ON_INFO,13 days ago,FALSE,2097693040,3545 Bear Dr,92103,San Diego,CA,32.74286,-117.1683,6900,3,4,2650,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,2342600,6999,FALSE,FALSE,FOR_RENT,6900,TRUE,FALSE,FALSE,USD,USA,,FALSE,,,,,,,,,,,,,,,,,,,
112,16989733,"$5,200/mo",$5.2K,4,2,1900,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/a984a4b77ec214aad28d69d291ca4cee-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/6367-Del-Cerro-Ct-San-Diego-CA-92120/16989733_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"6367 Del Cerro Ct, San Diego, CA 92120",FALSE,TRUE,FALSE,9/1/2023 0:00,1210158597,32.77922,-117.06101,TIME_ON_INFO,14 days ago,FALSE,16989733,6367 Del Cerro Ct,92120,San Diego,CA,32.77922,-117.06101,5200,2,4,1900,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1168100,4994,FALSE,FALSE,FOR_RENT,5200,TRUE,FALSE,FALSE,USD,USA,658153,FALSE,,,,,,,,,,,,,,,,,,,
113,17078466,"$5,500/mo",$5.5K,4,3,2900,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/8370161704d2b803dc9123eb8e7144a4-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/1670-Parrot-St-San-Diego-CA-92105/17078466_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"1670 Parrot St, San Diego, CA 92105",FALSE,TRUE,FALSE,7/21/2023 0:00,1210266523,32.723293,-117.11431,TIME_ON_INFO,14 days ago,FALSE,17078466,1670 Parrot St,92105,San Diego,CA,32.723293,-117.11431,5500,3,4,2900,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1102300,4999,FALSE,FALSE,FOR_RENT,5500,TRUE,FALSE,FALSE,USD,USA,531151,FALSE,,,,,,,,,,,,,,,,,,,
